r,sig_rr,sig_tt,sig_rt_abs,mu,eta,level,n,ana_sig_r,ana_sig_th
0.08122966666666667,-2568247.1112519447,-1022760.1151654946,22772.26756815134,17873621397.058823,1.0,2,36,-2813913.586508015,-961788.1059607074
0.08205433333333334,-2571579.1948015573,-1040063.9285524561,19647.33710873824,20228696911.764706,1.0,2,27,-2795392.792367398,-980308.9001013248
0.08287900000000001,-2623823.0300958697,-1075084.8238127867,59751.219868416374,20934409129.13603,1.0,1,384,-2777422.1022394947,-998279.5902292284
0.08370366666666668,-2607150.8860132997,-1061546.4239067861,64928.703456992684,22854215514.70588,1.0,1,357,-2759979.9443332558,-1015721.7481354668
0.08452833333333333,-2591648.9129898767,-1043093.615907056,81874.03100142066,24169552352.94117,1.0,1,281,-2743045.7939787395,-1032655.898489983
0.085353,-2575919.7763381726,-1051017.8782218937,91027.50582806494,25007499641.54411,1.0,1,219,-2726600.113219838,-1049101.579248885
0.08617766666666667,-2561149.709845774,-1054203.1410832761,113741.00385533947,25532871029.411766,1.0,1,141,-2710624.29443389,-1065077.3980347146
0.08700233333333333,-2547139.6108284406,-1076512.3129940259,146999.72775479796,25771689724.26471,1.0,1,69,-2695100.6076742797,-1080601.0847943446
0.087827,-2537627.37676383,-1089862.423748495,175884.61623545398,25898484705.882355,1.0,1,35,-2680012.151457694,-1095689.5410110287
0.08865166666666667,-2537694.971391183,-1075137.1728637675,213983.73272757098,26000000000.0,1.0,1,9,-2665342.80674089,-1110358.885727833
0.08947633333333334,-2531187.228844924,-1076013.0718817846,230901.1282035497,26000000000.0,1.0,1,1,-2651077.1938529015,-1124624.4986158216
0.090301,-2506510.8746862104,-1025268.2663326534,129610.82654200074,26000000000.0,1.0,0,107,-2637200.6321677575,-1138501.060300965
0.09112566666666667,-2492449.431177698,-1013587.1471385626,134340.8237267541,26000000000.0,1.0,0,94,-2623699.1023202124,-1152002.5901485106
0.09195033333333334,-2478665.101080484,-1009446.5286601098,138253.5654596074,26000000000.0,1.0,0,91,-2610559.2107828497,-1165142.481685873
0.092775,-2454822.607808851,-1017081.8097038558,135704.08781291536,26000000000.0,1.0,0,97,-2597768.156637407,-1177933.5358313161
0.09359966666666666,-2446884.7310903613,-1006312.7445733888,149058.5136167394,26000000000.0,1.0,0,82,-2585313.700386333,-1190387.9920823898
0.09442433333333333,-2433193.5350624174,-1004044.051083325,159231.3182851083,26000000000.0,1.0,0,77,-2573184.1346626775,-1202517.557806045
0.095249,-2408192.263355226,-1009063.360486437,160979.08024345702,26000000000.0,1.0,0,81,-2561368.2567073847,-1214333.4357613383
0.09607366666666667,-2390470.4053792874,-1006082.5961341546,171549.69727534807,26000000000.0,1.0,0,74,-2549855.3424931546,-1225846.349975568
0.09689833333333334,-2376676.5299613955,-999558.2450543479,187039.28088969475,26000000000.0,1.0,0,67,-2538635.122383259,-1237066.5700854638
0.097723,-2360118.5974665466,-994296.274128869,196747.74486788566,26000000000.0,1.0,0,66,-2527697.758222107,-1248003.9342466157
0.09854766666666667,-2288924.1987400884,-991607.3365021215,199963.0766383534,26000000000.0,1.0,0,207,-2517033.8217621334,-1258667.8707065894
