r,sig_rr,sig_tt,sig_rt_abs,mu,eta,level,n,ana_sig_r,ana_sig_th
0.07958033333333334,-2679658.59031929,-1066329.2579341657,34855.58696101414,11685005193.014706,1.0,1,20,-2879194.6189253586,-753240.7762430378
0.080405,-2666793.8222511113,-1051184.7349246086,31513.59452087158,14957435955.882353,1.0,1,18,-2857501.921804974,-774933.4733634226
0.08122966666666667,-2664904.2283054357,-1047603.2239677912,27218.532763167495,17873621397.058823,1.0,1,27,-2837603.7968129697,-969885.3562134035
0.08205433333333334,-2658987.3035775404,-1056361.0161894532,21728.481231239257,20423201801.47059,1.0,1,18,-2818927.076950146,-988562.076076227
0.08287900000000001,-2790935.7978124814,-1097041.3239399209,44087.758282692324,21287265237.82169,1.0,0,224,-2800805.092400661,-1006684.0606257122
0.08370366666666668,-2771896.3116833135,-1094478.236545444,50969.248164746416,23073504411.764706,1.0,0,231,-2783216.0897615394,-1024273.0632648339
0.08452833333333333,-2753396.5121031892,-1087400.9871007607,59632.23526420282,24248377888.327206,1.0,0,237,-2766139.371566577,-1041349.7814597962
0.085353,-2729782.5838001594,-1096242.64652191,65113.84418772367,24991092628.676468,1.0,0,247,-2749555.2353705037,-1057933.9176559881
0.08617766666666667,-2716683.8120495607,-1100106.8285901807,77058.96595688992,25466251617.64706,1.0,0,241,-2733444.916893931,-1074044.2361325608
0.08700233333333333,-2700785.2411014787,-1111588.6683707174,85087.71192120673,25724215958.180145,1.0,0,251,-2717790.5369226304,-1089698.6161037628
0.087827,-2688571.2533230763,-1127884.8669270254,92923.74489517875,25898484705.882355,1.0,0,235,-2702575.0516804704,-1104914.1013459028
0.08865166666666667,-2686485.74806686,-1098019.2889222477,114635.82454801477,25898484705.882355,1.0,0,208,-2687782.206418717,-1119706.9466076563
0.08947633333333334,-2672699.4589057327,-1093797.7882542843,119743.22811217088,26000000000.0,1.0,0,197,-2673396.4919856554,-1134092.661040718
0.090301,-2658655.029765795,-1091041.1495048413,126238.1775570211,26000000000.0,1.0,0,179,-2659403.104159793,-1148086.0488665802
0.09112566666666667,-2653271.5905019003,-1075846.0783552807,136335.01877304527,26000000000.0,1.0,0,173,-2645787.905547486,-1161701.2474788872
0.09195033333333334,-2631953.3083698363,-1083465.6687858587,135740.59423057604,26000000000.0,1.0,0,161,-2632537.389861822,-1174951.7631645512
0.092775,-2617779.8007219154,-1079128.705500744,145330.88209671178,26000000000.0,1.0,0,159,-2619638.64841419,-1187850.5046121837
0.09359966666666666,-2598779.457454747,-1079825.96374592,154021.29742972652,26000000000.0,1.0,0,143,-2607079.338663266,-1200409.8143631069
0.09442433333333333,-2586400.416644273,-1073189.8964004407,161392.34198118388,26000000000.0,1.0,0,142,-2594847.6546783126,-1212641.498348179
0.095249,-2564933.3274003807,-1071877.9613938767,169846.120805931,26000000000.0,1.0,0,141,-2582932.2993847555,-1224556.853642092
0.09607366666666667,-2534762.8750671134,-1073759.3853505861,182219.57951954493,26000000000.0,1.0,0,121,-2571322.4584702025,-1236166.6945576137
0.09689833333333334,-2530635.4806881906,-1060704.2173867445,193498.989851653,26000000000.0,1.0,0,123,-2560007.775838317,-1247481.377190131
0.097723,-2495062.3065984924,-1062595.424238684,193108.54107402498,26000000000.0,1.0,0,125,-2548978.3305065343,-1258510.8225228041
0.09854766666666667,-2428084.8455190174,-1051205.2453183439,209983.12745894093,26000000000.0,1.0,0,355,-2538224.6148512927,-1269264.5381788563
