r,n,phi,eta,mu,srr_node,srr_face
0.043125000000000004,151,1.0,0.00038125362230694406,543119.8430581954,75963.55591064825,82014.24676120709
0.043375000000000004,128,1.0,0.001884462522810632,713134.6617808987,72552.25749651066,75541.45648824076
0.043625000000000004,157,1.0,0.005465578323083958,1118184.1494219594,62236.27307692995,59410.008009402874
0.043875000000000004,152,1.0,0.011378584242523054,1787042.915397272,37969.381248692574,33239.5844379013
0.044125,145,1.0,0.017785576780393348,2511832.9295090544,8185.64680621379,5764.507389300919
0.044375,148,1.0,0.023405528095830994,3147619.582747844,-18249.684625988302,-18623.28978462424
0.044625,149,1.0,0.027977903242490294,3664908.225073688,-38967.41854472841,-38206.99439396261
0.044875,152,1.0,0.03136504072505985,4048112.4038270684,-53658.49123992371,-52262.366983974
0.045125,153,1.0,0.03385780779485446,4330140.71357968,-63964.1673840245,-62349.5617332553
0.045375,142,1.0,0.035607253275823744,4528083.60718213,-70921.37553806104,-69355.28007559814
0.045625,167,1.0,0.03726744691750503,4715945.39828956,-77301.92682282435,-75845.58120538743
0.045875,154,1.0,0.0392447003134254,4939700.561805702,-85030.10317661005,-83613.36439260488
0.046125,143,1.0,0.041697659267955135,5217295.858820103,-95020.03431808014,-93448.56738503881
0.046375,164,1.0,0.04519658193790727,5613266.118362702,-109634.96674981274,-107940.44323918925
0.046625,153,1.0,0.05036920740789967,6198660.746569545,-131551.87095980925,-129438.34226800298
0.046875,159,1.0,0.05731646883897474,6984926.134995618,-161246.39699520767,-158227.76465890295
0.047125,156,1.0,0.06674835362332575,8052450.229547037,-201923.90968039108,-197662.21701327746
0.047375,165,1.0,0.07986695416133342,9537327.544285942,-257874.70934939355,-252389.33495457517
0.047625,160,1.0,0.09874625053125877,11674359.38313466,-338731.138382992,-329778.4258065422
0.047875,163,1.0,0.12564234838424132,14718918.730777249,-453555.7789275779,-437875.01303687436
0.048125,154,1.0,0.16134868960562354,18760682.059564885,-605495.3567311446,-578879.6402156869
0.048375,171,1.0,0.21318171111117917,24627461.286046732,-826714.7292788449,-777561.886424772
0.048625,170,1.0,0.2863662051098233,32909832.41913478,-1149273.6080100785,-1049481.672030527
0.048875,159,1.0,0.37338069397182594,42755607.017773874,-1557610.0824208541,-1375015.3320789142
0.049125,164,1.0,0.4704916213210746,53741587.819842674,-2044209.7346378535,-1765352.0074002172
0.049375,161,1.0,0.5758468559858813,65657710.3815006,-2595896.103284752,-2238170.593582689
0.049625,172,1.0,0.6790946528882305,77332906.06913055,-3115486.5972053804,-2764417.443376915
0.049875,159,1.0,0.7705183600503531,87669074.63532135,-3506028.682981524,-3291340.556872824
0.050125,168,1.0,0.844380968871704,96018504.73424381,-3774573.0602186252,-3743347.161533038
0.050375,183,1.0,0.9072504017135029,103124271.09083289,-3926275.4318614774,-4112317.058410362
0.050625,168,1.0,0.9525931666488956,108247957.70237999,-3990755.4272093396,-4325361.484024753
0.050875000000000004,159,1.0,0.9786506039900926,111190945.44935727,-4005484.4900928275,-4379942.266579869
0.051125000000000004,178,1.0,0.9923924118660381,112741813.95627923,-4011081.39655714,-4334219.700293005
0.051375000000000004,173,1.0,0.9973608660301334,113301997.05637568,-4038395.0014538383,-4245001.020657266
0.051625000000000004,170,1.0,0.9985981415546319,113441519.38075164,-4068848.421614258,-4167706.7039096495
0.051875000000000004,171,1.0,0.9992486005448947,113515032.52324957,-4078707.5638064425,-4120553.917877328
0.052125,182,1.0,0.9996263250301096,113557744.64484558,-4067849.7704925784,-4086057.7446814068
0.052375,179,1.0,0.9998219583812087,113579868.36387089,-4049467.3696400123,-4060925.7873813026
0.052625,164,1.0,0.9999190308267191,113590845.45841826,-4030816.886128801,-4039902.132186515
0.052875,178,1.0,0.9999713790094855,113596764.40451562,-4012153.0703538177,-4018570.8697144226
0.053125,189,1.0,0.9999903566373176,113598909.9543083,-3991924.6687716465,-3997023.7935722205
0.053375,166,1.0,0.9999966691767163,113599623.53199898,-3971756.851675523,-3975538.9569108076
0.053625,162,1.0,0.9999988796967993,113599873.38761479,-3952395.711466925,-3955120.2619695836
0.053875,178,1.0,0.9999996684433423,113599962.53399625,-3933337.211995727,-3935239.1305993563
0.054125,163,1.0,0.9999998812464753,113599986.58062105,-3913051.659025427,-3914199.9596063984
0.054375,160,1.0,0.9999999667088568,113599996.23903798,-3893757.3151565804,-3894615.184941053
0.054625,164,1.0,0.999999990402082,113599998.91563319,-3873531.0864308337,-3874084.974207702
0.054875,153,1.0,0.9999999977786836,113599999.74911937,-3855375.0001196414,-3854809.4698146507
0.055125,146,1.0,0.9999999991185416,113599999.9004292,-3834864.127030264,-3834463.2766917185
0.055375,128,1.0,0.9999999998098517,113599999.97852851,-3815127.1379738883,-3815176.1163003678
0.055625,120,1.0,0.9999999999481699,113599999.99414638,-3798233.817951086,-3798153.0978241027
0.055875,118,1.0,0.9999999999845862,113599999.9982595,-3780211.6562350458,-3780350.646235604
0.056125,117,1.0,0.9999999999971493,113599999.99967806,-3759253.9130429626,-3759295.0966460677
0.056375,109,1.0,0.9999999999992074,113599999.99991049,-3742632.757452201,-3742770.509387387
0.056625,93,1.0,0.9999999999997997,113599999.99997741,-3723709.376198574,-3724078.265821916
0.056875,102,1.0,0.9999999999999399,113599999.99999326,-3707264.854788352,-3707099.6112754717
0.057125,94,1.0,0.9999999999999873,113599999.99999866,-3690479.62685045,-3690788.8425532416
0.057375,82,1.0,0.9999999999999976,113599999.99999975,-3673797.3111773315,-3674083.5774837798
0.057625,92,1.0,0.9999999999999984,113599999.99999987,-3656779.325950615,-3656769.7973024887
0.057875,86,1.0,0.9999999999999997,113600000.00000003,-3639751.8089770074,-3639918.3543784586
0.058125,77,1.0,1.0,113600000.00000006,-3621727.723966667,-3621942.115452317
0.058375,76,1.0,1.0,113600000.00000001,-3607722.2220359882,-3607670.683948983
0.058625000000000003,78,1.0,1.0,113600000.00000006,-3590539.3780086813,-3590477.122750256
0.058875000000000004,70,1.0,1.0,113600000.00000004,-3574864.733008405,-3574811.918248812
0.059125000000000004,76,1.0,1.0,113600000.00000001,-3559476.9476397466,-3559376.009410097
0.059375000000000004,67,1.0,1.0,113600000.00000003,-3542908.636010467,-3542893.9825150096
0.059625000000000004,64,1.0,1.0,113600000.0,-3529088.6160251894,-3528599.266105981
0.059875000000000005,64,1.0,1.0,113600000.0,-3515243.532870889,-3515243.7956672106
0.060125,66,1.0,1.0,113600000.00000001,-3499144.591871415,-3499047.021387439
0.060375,66,1.0,1.0,113599999.99999999,-3485873.0348981093,-3484469.2759849136
0.060625,62,1.0,1.0,113600000.00000001,-3469212.871926174,-3469191.21675925
0.060875,49,1.0,1.0,113600000.0,-3456014.617442274,-3455230.7371177063
0.061125,57,1.0,1.0,113599999.99999999,-3443671.921229261,-3444237.5069839335
0.061375,47,1.0,1.0,113600000.00000006,-3428550.9754492524,-3429078.5622322406
0.061625,56,1.0,1.0,113599999.99999997,-3412178.498012843,-3413434.687715382
0.061875,54,1.0,1.0,113600000.0,-3399679.7199056745,-3399985.5877555963
0.062125,48,1.0,1.0,113599999.99999999,-3385965.4323820835,-3386020.8864150755
0.062375,44,1.0,1.0,113599999.99999999,-3373655.6762163974,-3373564.7758679036
0.062625,46,1.0,1.0,113599999.99999997,-3361958.7424784335,-3361903.2488063
0.062875,43,1.0,1.0,113599999.99999997,-3347780.6828699084,-3347833.843139078
0.063125,54,1.0,1.0,113599999.99999994,-3333053.432036511,-3333146.1880171485
0.063375,46,1.0,1.0,113599999.99999994,-3320261.4278319874,-3320285.617410449
0.063625,41,1.0,1.0,113599999.99999999,-3309709.7371661533,-3309770.3424418303
0.063875,48,1.0,1.0,113599999.99999996,-3297188.464311831,-3297024.9598343563
0.064125,41,1.0,1.0,113599999.99999999,-3284938.9505623947,-3284969.874785816
0.064375,48,1.0,1.0,113599999.99999996,-3270118.8225621735,-3270856.4074126305
0.064625,45,1.0,1.0,113599999.99999994,-3260826.637873452,-3260696.70017179
0.064875,47,1.0,1.0,113599999.99999994,-3247742.625756302,-3247582.7678458476
0.065125,44,1.0,1.0,113599999.99999996,-3237792.477377206,-3237282.424435826
0.065375,45,1.0,1.0,113599999.99999996,-3227041.0968121714,-3226800.83774328
0.065625,41,1.0,1.0,113599999.99999999,-3215876.7722099093,-3215353.4940644386
0.065875,61,1.0,1.0,113599999.99999997,-3200740.2127361693,-3203900.4822860933
0.066125,47,1.0,1.0,113599999.99999994,-3191652.3606151454,-3192978.0378170647
0.066375,49,1.0,1.0,113599999.99999997,-3178078.1923058177,-3179490.2522027334
0.066625,56,1.0,1.0,113599999.99999997,-3169960.1064721737,-3170618.8908133693
0.066875,50,1.0,1.0,113599999.99999997,-3159196.882376905,-3159518.027758927
0.067125,55,1.0,1.0,113599999.99999994,-3145683.322076172,-3146531.3338172417
0.067375,63,1.0,1.0,113599999.99999994,-3136915.04095422,-3137264.023142555
