r,n,phi,eta,mu,srr_node,srr_face
0.038125,136,1.0,9.999999999999999e-05,511309.99999999994,86009.8616949536,86010.33427547647
0.038375,135,1.0,9.999999999999996e-05,511309.9999999998,85509.76181666617,85511.33434746687
0.038625,120,1.0,9.999999999999998e-05,511309.9999999998,85062.86447084817,85066.69690104233
0.038875,127,1.0,9.999999999999999e-05,511309.9999999996,84655.14680200472,84654.9803540333
0.039125,141,1.0,9.999999999999996e-05,511309.99999999977,84193.93139293323,84192.63258810827
0.039375,132,1.0,9.999999999999996e-05,511309.9999999998,83749.58957363569,83749.8099731653
0.039625,131,1.0,9.999999999999998e-05,511309.99999999994,83326.75573555702,83328.73604891729
0.039875,134,1.0,9.999999999999996e-05,511309.99999999977,82930.35104821013,82930.14339782813
0.040125,141,1.0,9.999999999999996e-05,511309.99999999977,82504.01549754862,82501.47267069592
0.040375,136,1.0,9.999999999999999e-05,511309.99999999994,82093.52353981092,82092.26803428034
0.040625,125,1.0,9.999999999999999e-05,511309.99999999965,81723.60423686814,81723.47535255497
0.040875,148,1.0,9.999999999999996e-05,511309.9999999998,81341.82006429067,81337.0453568619
0.041125,135,1.0,9.999999999999996e-05,511309.9999999998,80958.51435853032,80954.63464206814
0.041375,138,1.0,9.999999999999996e-05,511309.99999999977,80601.08249611552,80598.62214724922
0.041625,145,1.0,9.999999999999999e-05,511310.0,80206.81880260346,80206.53263345982
0.041875,142,1.0,9.999999999999995e-05,511309.99999999965,79867.85410693625,79861.19593247754
0.042125,143,1.0,9.999999999999996e-05,511309.9999999997,79510.9036647686,79505.19211912043
0.042375,142,1.0,9.999999999999995e-05,511309.99999999965,79148.90670386827,79143.92255184302
0.042625,137,1.0,9.999999999999998e-05,511309.9999999999,78893.225520197,78879.60455524581
0.042875,146,1.0,9.999999999999998e-05,511309.9999999998,76798.96948629656,78528.64194090452
0.043125000000000004,151,1.0,0.000371720245383653,542041.6177100823,71212.75334300329,76864.35873751488
0.043375000000000004,128,1.0,0.0018528587789699404,709560.317470895,67669.38641162432,70441.14454815647
0.043625000000000004,157,1.0,0.0054168507026739485,1112672.9279090974,57265.79558441883,54435.71263127829
0.043875000000000004,152,1.0,0.011349455201598952,1783748.4931240482,32842.66821152958,28270.6365301654
0.044125,145,1.0,0.017757434563093314,2508649.7884182385,2974.3279600834417,759.3477599112529
