r,n,phi,eta,mu,srr_node,srr_face
0.072375,55,1.0,1.0,113599999.99999999,-2790438.8400883228,-2788807.097926783
0.072625,54,1.0,1.0,113600000.00000001,-2763030.040055885,-2762691.512429177
0.072875,61,1.0,1.0,113600000.0,-2762049.6140675396,-2763770.207560405
0.073125,49,1.0,1.0,113599999.99999997,-2747963.9966945495,-2783554.855569974
0.073375,57,1.0,1.0,113599999.99999999,-2743110.245379814,-2741993.4695243756
0.073625,66,1.0,1.0,113599999.99999997,-2702262.7450599386,-2739616.762330184
0.073875,50,1.0,1.0,113599999.99999999,-2602992.5709351343,-2766345.5201902925
0.074125,67,0.9999699098389355,1.0,114378925.94537812,-2492813.5277901427,-2688294.0400276086
0.074375,65,0.9991113258897917,1.0,136604573.48649567,-2604875.6541539035,-2758955.159526512
0.074625,62,0.998375025640621,1.0,155664736.25662702,-2692531.7315840796,-2736997.5257245675
0.074875,61,0.9979282341138298,1.0,167230560.43575206,-2540422.6230148105,-2698233.8522008564
0.075125,66,0.9962001401298916,1.0,211964692.5415731,-2537485.615398002,-2690275.200272024
0.075375,73,0.994918612565899,1.0,245138827.67411152,-2546806.3979977006,-2666234.823616446
0.075625,71,0.9916614855828154,1.0,329454119.6090218,-2574294.164915292,-2671723.844740712
0.075875,53,0.9875614760706914,1.0,435588605.84365386,-2581456.9594339244,-2671023.6046508113
0.076125,78,0.9817445959846385,1.0,586166690.5032581,-2639840.5106474897,-2666653.9542675638
0.076375,71,0.9726382069796167,1.0,821898318.8428513,-2598833.5483992253,-2632352.296299107
0.076625,71,0.9660410765578306,1.0,992674275.7933799,-2592530.765281398,-2651782.843875797
0.076875,68,0.9533775253641117,1.0,1320488027.4144514,-2582182.5100328904,-2644408.8768192353
0.077125,67,0.9395638712078452,1.0,1678073804.365237,-2634789.8235336277,-2639561.0010094224
0.077375,66,0.927429039649714,1.0,1992200908.011643,-2647168.4821439763,-2627113.099914746
0.077625,73,0.9091536274719647,1.0,2465285537.809729,-2661474.924342715,-2640021.568983528
0.077875,63,0.8824759736902578,1.0,3155873954.6645236,-2649101.1776946816,-2615873.974177588
0.078125,80,0.8641861959560914,1.0,3629330457.00223,-2690255.0760474103,-2619310.0041638482
0.078375,74,0.8287675971131222,1.0,4546190474.090873,-2665810.1519339606,-2617124.907857937
