r,n,phi,eta,mu,srr_node,srr_face
0.054125,87,1.0,0.9999999997720411,113599999.97435169,-3627957.071850422,-3628241.4844084512
0.054375,75,1.0,0.9999999999691664,113599999.9965311,-3611270.4293587883,-3611261.206324634
0.054625,77,1.0,0.9999999999940815,113599999.99933444,-3595202.0780638005,-3595170.903866575
0.054875,76,1.0,0.9999999999992761,113599999.99991858,-3575278.614742736,-3576614.2335119788
0.055125,81,1.0,0.9999999999999272,113599999.99999182,-3559473.30951939,-3560788.696446369
0.055375,60,1.0,0.9999999999999906,113599999.99999899,-3544471.81291885,-3545251.8368988633
0.055625,65,1.0,0.9999999999999981,113599999.99999979,-3527973.5325018843,-3528158.3409697236
0.055875,67,1.0,1.0,113600000.00000004,-3512318.810436771,-3512739.139174155
0.056125,61,1.0,1.0,113600000.00000001,-3490930.3722084346,-3492069.9392111013
0.056375,57,1.0,1.0,113599999.99999999,-3477607.9095154647,-3477949.864021356
0.056625,48,1.0,1.0,113599999.99999999,-3462788.272475952,-3462866.8120890255
0.056875,55,1.0,1.0,113600000.00000004,-3447219.1783818644,-3447280.1537306593
0.057125,51,1.0,1.0,113600000.00000001,-3432492.087483785,-3432701.3487640847
0.057375,38,1.0,1.0,113600000.0,-3422625.173393278,-3423034.6421467313
0.057625,50,1.0,1.0,113599999.99999997,-3400103.289655552,-3400791.0477532526
0.057875,50,1.0,1.0,113599999.99999999,-3387285.35322559,-3387255.972864319
0.058125,37,1.0,1.0,113600000.00000001,-3373501.707586247,-3373335.489105954
0.058375,31,1.0,1.0,113600000.00000003,-3360098.7059180858,-3360265.328860625
0.058625000000000003,45,1.0,1.0,113600000.0,-3349700.8130226634,-3349762.499620611
0.058875000000000004,44,1.0,1.0,113599999.99999999,-3328587.314873788,-3329903.7005994087
0.059125000000000004,37,1.0,1.0,113599999.99999996,-3316318.683497455,-3316188.426433091
0.059375000000000004,43,1.0,1.0,113599999.99999999,-3302456.8127820194,-3302116.3754172525
0.059625000000000004,32,1.0,1.0,113600000.0,-3288843.0135766165,-3288439.3155467166
0.059875000000000005,39,1.0,1.0,113600000.00000001,-3280614.8078758065,-3280859.8713480583
0.060125,34,1.0,1.0,113599999.99999999,-3267974.263537859,-3267889.661489947
0.060375,42,1.0,1.0,113599999.99999999,-3246941.8007008526,-3247923.6350250426
0.060625,41,1.0,1.0,113599999.99999997,-3237555.1090233317,-3237824.3555192137
0.060875,29,1.0,1.0,113600000.00000001,-3229578.696672116,-3229699.4712478574
0.061125,39,1.0,1.0,113599999.99999997,-3216300.422155018,-3216919.566555495
0.061375,31,1.0,1.0,113600000.00000004,-3206847.375491656,-3206785.515068736
0.061625,42,1.0,1.0,113599999.99999997,-3188046.03877394,-3190007.4823570712
0.061875,32,1.0,1.0,113599999.99999997,-3177710.8007250507,-3177756.9129011077
0.062125,40,1.0,1.0,113599999.99999997,-3165349.2695620507,-3165259.1731002294
0.062375,33,1.0,1.0,113600000.0,-3152871.382326442,-3153216.5783961
0.062625,38,1.0,1.0,113600000.00000001,-3147685.7602341133,-3147980.3033279693
0.062875,26,1.0,1.0,113599999.99999997,-3136923.1900556497,-3136709.9548896584
0.063125,42,1.0,1.0,113599999.99999999,-3114728.887969653,-3116203.051220826
0.063375,37,1.0,1.0,113600000.00000001,-3107630.145364378,-3108237.9549147272
0.063625,30,1.0,1.0,113600000.00000001,-3099757.426448913,-3099254.955629471
0.063875,34,1.0,1.0,113599999.99999999,-3089043.9026116184,-3089298.3936360846
0.064125,31,1.0,1.0,113600000.00000004,-3078162.7999423905,-3078611.9846030907
0.064375,37,1.0,1.0,113600000.00000001,-3062567.048315055,-3065068.236672293
0.064625,29,1.0,1.0,113599999.99999997,-3054483.2480923412,-3054635.1409586566
0.064875,36,1.0,1.0,113599999.99999999,-3044398.628563973,-3044525.4519380373
0.065125,33,1.0,1.0,113599999.99999999,-3036818.517487479,-3036535.2588113113
0.065375,31,1.0,1.0,113600000.00000004,-3023383.970423488,-3023876.413819355
0.065625,22,1.0,1.0,113599999.99999997,-3024198.0980580375,-3024198.098058037
0.065875,41,1.0,1.0,113599999.99999999,-2998563.4879155396,-3000345.9747592895
0.066125,35,1.0,1.0,113599999.99999999,-2992088.332843889,-2993713.533959978
